epoch,week,tow,time_gps_s,gt_pos_E_x_m,gt_pos_E_y_m,gt_pos_E_z_m,gt_vel_E_x_mps,gt_vel_E_y_mps,gt_vel_E_z_mps,gt_lat_deg,gt_lon_deg,gt_h_m,gt_pos_std_N_n_m,gt_pos_std_N_e_m,gt_pos_std_N_d_m,speed_mps,is_static,sat_pos_E_x_m,sat_pos_E_y_m,sat_pos_E_z_m,sat_vel_E_x_mps,sat_vel_E_y_mps,sat_vel_E_z_mps,sat_bias_m,sat_drift_mps,elev_rad,azim_rad,elev_deg,azim_deg
57,1900,130937.1,1149250937.1,3784151.5232202783,901226.3598602628,5037712.298198637,1.9499493779568147,-6.098430307419352,-0.3712465834761642,52.511632301316,13.3959065311197,75.4056003335715,3.5468152943248814,0.4503105280226008,1.45520658772914e-05,6.41334380933907,0,8772694.69198455,671446.9505938804,16482484.521252468,-120.1945106104059,346.76998669417117,-368.90864048713377,32937.27235643902,-0.00022898969430517515,0.6548891384358093,-0.19226991404081864,37.522383681330574,-11.016254601882038
58,1900,130937.3,1149250937.3,3784151.908036974,901225.128788979,5037712.225430472,1.978523782075732,-6.206396227536893,-0.37338327311265573,52.5116312677568,13.3958875788207,75.4021076727984,4.165640702454213,0.4374304391867256,1.44538622179686e-05,6.52482379517361,0,8772670.656648153,671516.3078013984,16482410.732493803,-120.21346682890501,346.77155748975787,-368.98336487387667,32937.27231064113,-0.00022898912999046254,0.6548885793068597,-0.19227297937767254,37.52235164560156,-11.01643023274655
59,1900,130937.5,1149250937.5,3784152.3086376875,901223.8772358489,5037712.144629772,2.0046803240013755,-6.314843469851914,-0.37363046714400516,52.5116301146124,13.3958682791914,75.3986985209219,0.0,0.44639529567747166,1.43592460141559e-05,6.63593180918459,0,8772646.617524156,671585.6653194441,16482336.928796303,-120.2324229191966,346.77312860972904,-369.05808892203373,32937.27226484335,-0.0002289887020999552,0.65488801979013,-0.192276046289545,37.52231958765438,-11.01660595385298
60,1900,130937.7,1149250937.7,3784152.725784957,901222.610496888,5037712.054314339,2.0306827510020335,-6.407897167492371,-0.3764981512413056,52.5116288197379,13.3958487055128,75.3953949883076,1.1445602238443384,0.43985513297264883,1.42729665805795e-05,6.73250097677394,0,8772622.574608933,671655.023154567,16482263.110147638,-120.25137888040828,346.774700053678,-369.1328126314248,32937.272219045684,-0.00022898813339826816,0.6548874598142546,-0.19227911431720174,37.52228750340009,-11.016781738889142
61,1900,130937.9,1149250937.9,3784153.1520258295,901221.3284726563,5037711.960070277,2.0485017411849022,-6.478312686036057,-0.377282694082015,52.5116274655466,13.3958288817926,75.3922030508738,1.8681073028925235,0.44922608811420794,1.41973206857294e-05,6.80494209181438,0,8772598.527904354,671724.3813087055,16482189.276556218,-120.2703347130062,346.77627182211216,-369.2075360044303,32937.27217324813,-0.00022898743833031724,0.6548868992176197,-0.19228218260220858,37.522255383578894,-11.016957538670376
62,1900,130938.1,1149250938.1,3784153.5885097547,901220.035742347,5037711.860214879,2.0609280523125375,-6.526454427303423,-0.37800160516873954,52.5116260272974,13.3958088697206,75.3891137111978,4.263349589838581,0.448727870972803,1.41339141600802e-05,6.85455447436136,0,9949179.639349421,995367.8768116884,16071607.679634735,-214.36253453135416,544.8240113753953,-395.45015205128374,33653.88191856936,-0.0002505462495037136,0.6814004273059191,-0.1986482866435872,39.041368643040016,-11.381708432182549
63,1900,130938.3,1149250938.3,3784154.0184565475,901218.7332019268,5037711.767069816,2.0673832152443294,-6.564638263369085,-0.3760347483196683,52.5116246872961,13.3957887393948,75.3860956922654,0.2796003160053055,0.4385892565690489,1.40846770251623e-05,6.89274626107093,0,8772550.423106626,671863.098545001,16482041.56453849,-120.30824599156388,346.77941633301714,-369.35698173591516,32937.27208165336,-0.00022898628070406094,0.6548857778138995,-0.19228832179239858,37.5221911318786,-11.017309288357891
64,1900,130938.5,1149250938.5,3784154.4511658135,901217.4234243851,5037711.673179067,2.0765497315294423,-6.6031476218002565,-0.37603311906088843,52.5116233360066,13.395768495948,75.3831013649159,2.329431497289267,0.43782199410472267,1.40496392974928e-05,6.93217269039311,0,8772526.365021404,671932.4576392855,16481967.6861119,-120.3272014366676,346.7809890750797,-369.43170409402455,32937.27203585615,-0.0002289858410436222,0.6548852168670142,-0.19229139172561524,37.52215899198955,-11.017485182574593
65,1900,130938.7,1149250938.7,3784154.890128056,901216.1053192175,5037711.576065368,2.084162757231616,-6.654331034156436,-0.3726202748303342,52.5116219374697,13.3957481118443,75.3800778490591,1.3401493511094078,0.44005018850208616,1.40258671225062e-05,6.98302955600099,0,8772502.303144857,672001.8170430693,16481893.792746214,-120.34615675396032,346.78256214196784,-369.50642611433403,32937.27199005906,-0.00022898527266293326,0.654884655595607,-0.19229446174544856,37.52212683350675,-11.017661081754063
66,1900,130938.9,1149250938.9,3784155.32345718,901214.7745385088,5037711.485306067,2.0990641099758927,-6.718398405052516,-0.3723561335905729,52.5116206336967,13.3957275653451,75.3769744371727,0.0,0.42643562169721494,1.40091905043808e-05,7.0485173162179,0,8772478.237475466,672071.1767592524,16481819.884436639,-120.36511194216062,346.7841355330435,-369.5811477947797,32937.27194426207,-0.0002289845713890185,0.6548840944133849,-0.19229753284137274,37.52209468013389,-11.017837042588999
67,1900,130939.1,1149250939.1,3784155.763942659,901213.4296463844,5037711.391565763,2.1156418184168273,-6.79557871252351,-0.3710127273182812,52.5116192872877,13.3957067922345,75.3737531663273,6.712033931176214,0.42077860568046754,1.39960172827552e-05,7.12695452390212,0,8772454.168015428,672140.536801993,16481745.961176304,-120.3840669993381,346.7857092489346,-369.6558691396331,32937.2718984652,-0.0002289840153132579,0.6548835328402166,-0.19230060464775106,37.52206250436146,-11.018013044129956
68,1900,130939.3,1149250939.3,3784156.1998595796,901212.0670436041,5037711.304211545,2.1367581860142493,-6.880034643424368,-0.3717630027577012,52.5116180367492,13.395685780951,75.3703974855265,5.065711588247762,0.42300977253351324,1.39847195622912e-05,7.21379372940742,0,8772430.09476591,672209.8971541433,16481672.022970637,-120.40302192935894,346.7872832892362,-369.73059014512575,32937.27185266845,-0.00022898343826561947,0.6548829717276793,-0.1923036788382452,37.52203035498124,-11.018189182270692
69,1900,130939.5,1149250939.5,3784156.6345432377,901210.6862544569,5037711.220823956,2.153119292664943,-6.9649145052638515,-0.3688899431861272,52.511616846499,13.3956645132972,75.3668951854802,1.2347853922076502,0.43519981883550485,1.39751415188072e-05,7.29945453744762,0,10102158.568782805,105733.18962204638,16262333.963300455,42.786509652367336,354.11083356490633,-279.1747894343268,37929.43665823639,-0.00024290786950587062,0.6866797432153537,-0.23887592432819948,39.3438511633669,-13.686582291292257
70,1900,130939.7,1149250939.7,3784157.0729344264,901209.2904005335,5037711.137144666,2.1736819836347956,-7.037910985359008,-0.37126353246357935,52.5116156538186,13.3956430171405,75.3632326863765,0.29625890493627477,0.4343786565874904,1.39658681758645e-05,7.37529124945943,0,10102167.129457194,105804.01493376095,16262278.12141432,42.76303055136897,354.1098013801741,-279.24817998751786,37929.4366096549,-0.0002429072322911452,0.6866808257554385,-0.2388792994789339,39.343913188344914,-13.68677567318456
71,1900,130939.9,1149250939.9,3784157.5303057074,901207.8840160022,5037711.040971056,2.184928530129971,-7.099282433988281,-0.3687517718356372,52.5116142785403,13.3956213053329,75.3594088153444,2.4841040143358577,0.4618067306423897,1.39546850434671e-05,7.43704925548718,0,10102175.685435276,105874.84004680338,16262222.264854362,42.73955138131489,354.1087696479971,-279.3215702890345,37929.43656107353,-0.00024290645228575158,0.6866819077077996,-0.23888267427826737,39.34397517964883,-13.68696903494307
72,1900,130940.1,1149250940.1,3784157.983792891,901206.4653050788,5037710.949707278,2.1979118176296666,-7.153779562820017,-0.36875743915778497,52.5116129774157,13.3955994301641,75.3554435960928,5.906552931576883,0.45920182029682666,1.39400731921576e-05,7.49288732335084,0,8772333.763866762,672487.3417063284,16481376.12071743,-120.4788403589822,346.7935826923016,-370.02947077963836,32937.27166948257,-0.00022898116934383698,0.654880725271015,-0.19231598646755882,37.521901642495514,-11.018894357486175
73,1900,130940.3,1149250940.3,3784158.422480354,901205.0305992104,5037710.872198289,2.210632899069519,-7.213385065079254,-0.36765978431294283,52.5116118805965,13.3955773763174,75.351375533804,2.3692864056045266,0.4404978799331246,1.39224313612314e-05,7.55347573164553,0,11445676.42979729,413857.65937888715,15809561.424366636,-46.753768373035975,565.8618753208707,-301.3123675565009,39026.631179858705,-0.0002668313511094311,0.717082455073293,-0.24876347471576163,41.08579823857916,-14.253097198222509
74,1900,130940.5,1149250940.5,3784158.8877731916,901203.5889842997,5037710.775998766,2.2243608167110414,-7.281048489343307,-0.3658815829842911,52.511610508415,13.3955551326911,75.3472546987432,1.5299458653895381,0.4154900919617538,1.39044940946701e-05,7.62202843604345,0,8772285.575673066,672626.0658663966,16481228.079931743,-120.51674879907426,346.79673434034027,-370.1789090651076,32937.271577890315,-0.00022898014503880404,0.654879601338663,-0.19232214553151544,37.52183724591528,-11.01924724585664
75,1900,130940.7,1149250940.7,3784159.3477277914,901202.1308470728,5037710.686695586,2.2439197468234293,-7.347373714568848,-0.3686919727347172,52.5116092382697,13.395532670545,75.3431162692033,0.0,0.43094570920751646,1.38887312671384e-05,7.69122942724246,0,10102209.862372356,106158.13839636324,16261998.691845514,42.64563400525812,354.1046472499784,-279.615128990136,37929.43636674937,-0.0002429040141578298,0.6866862355402867,-0.23889618363808368,39.34422314618478,-13.687743064244465
76,1900,130940.9,1149250940.9,3784159.826648648,901200.6643029897,5037710.584725247,2.2624572834305403,-7.407735818306732,-0.3717999325409383,52.5116077811683,13.3955100232256,75.338970622733,0.020414995966079957,0.4303514351940717,1.38757336261848e-05,7.75445021281392,0,10102218.394873843,106228.96247419488,16261942.761898967,42.62215448830614,354.10361778221414,-279.68851803738966,37929.43631816864,-0.0002429032359714256,0.6866873168420777,-0.23889956195026552,39.34428510021378,-13.687936627274365
77,1900,130941.1,1149250941.1,3784160.3024544017,901199.1852748939,5037710.487273108,2.2799453835714387,-7.457078140732915,-0.37608306181202716,52.5116063910044,13.3954872076625,75.3348059774024,0.4335411922665456,0.4185258210840756,1.38651952157706e-05,7.80689463349207,0,8772213.264954,672834.1544727663,16481005.90668062,-120.57361049202306,346.8014642444277,-370.40306394615175,32937.27144050278,-0.00022897832134142793,0.6548779128754533,-0.19233138810083386,37.521740504099505,-11.019776806070444
78,1900,130941.3,1149250941.3,3784160.775983648,901197.6958131957,5037710.393321436,2.2947971388882262,-7.49745659495514,-0.37999197445402544,52.5116050530076,13.395464250373,75.3306003683359,1.6010649684252154,0.42135491337584613,1.38571164462454e-05,7.84999001289399,0,8772189.153794145,672903.5179766567,16480931.819041956,-120.59256413040136,346.80304152838823,-370.4777815625284,32937.27139470716,-0.00022897774761077017,0.6548773498434813,-0.1923344703215075,37.521708244743785,-11.019953404306568
79,1900,130941.5,1149250941.5,3784161.2521010158,901196.1988929174,5037710.298690154,2.3079297589099736,-7.536497088336435,-0.3828559588478741,52.5116037056579,13.3954411773846,75.3263365482164,0.03007595917337679,0.42799150049367674,1.38520954807066e-05,7.8912550852061,0,10102243.964188274,106441.43347035092,16261774.883990366,42.5517155228539,354.100532096895,-279.90868367439555,37929.43617242725,-0.00024290143812777387,0.6866905604377962,-0.2389097012326446,39.34447094455891,-13.688517565361979
80,1900,130941.7,1149250941.7,3784161.741110165,901194.6965872964,5037710.195322294,2.314920009366441,-7.578644117633496,-0.38058491797490585,52.5116022299934,13.3954179832444,75.3220140379036,3.01703323834233,0.43370068494452674,1.38494101046692e-05,7.93344478718393,0,8772140.920114024,673042.2459342114,16480783.598940447,-120.6304710193549,346.80619706877434,-370.6272157767139,32937.271303116264,-0.00022897675005558138,0.6548762226575422,-0.19234063416477387,37.521643661746744,-11.02030656651131
81,1900,130941.9,1149250941.9,3784162.218285697,901193.1823006913,5037710.102849736,2.3229325891749286,-7.619336122363408,-0.3793352605635485,52.5116009157891,13.3953946578179,75.3176418160763,6.1329463992908995,0.4341788342775624,1.38472869241505e-05,7.97459679227167,0,8772116.797590604,673111.6103866373,16480709.466468208,-120.6494242700552,346.80777532515344,-370.701932374798,32937.27125732099,-0.00022897604781867224,0.6548756591080211,-0.19234371713698906,37.521611372737645,-11.0204832078076
82,1900,130942.1,1149250942.1,3784162.706539787,901191.662653637,5037710.0030147405,2.3279452679817343,-7.656178901861693,-0.3765312754655857,52.5115994933217,13.3953712177836,75.3132312658864,7.302698870011211,0.4465801606905131,1.3844529081065e-05,8.01112853157621,0,8772092.671272025,673180.9751532632,16480635.319053927,-120.66837739114462,346.80935390655725,-370.7766486342211,32937.271211525825,-0.0002289754621040843,0.6548750949847469,-0.19234679945662725,37.5215790508549,-11.02065981171398
83,1900,130942.3,1149250942.3,3784163.1730354587,901190.1306438743,5037709.921575031,2.3354004205001173,-7.695804694745606,-0.37505522778459316,52.5115983428077,13.3953476748593,75.3087923460715,3.6435893025377633,0.4554622039254077,1.38421719561947e-05,8.05109753062458,0,10102277.990870625,106724.72526340227,16261550.841286998,42.457795935139124,354.09642418946186,-280.2022343400224,37929.43597810721,-0.00024289870088978205,0.6866948827122561,-0.238923222531091,39.34471859264335,-13.689292278696493
84,1900,130942.5,1149250942.5,3784163.641764004,901188.5884987852,5037709.840266722,2.346836367756141,-7.744482410220368,-0.37494100239194844,52.511597194262,13.3953239790949,75.3043510338754,0.5278183634184436,0.459072837036617,1.38449666608769e-05,8.10094003770613,0,8772044.407267295,673319.7056348193,16480486.979398148,-120.70628324604095,346.81251204152363,-370.9260801327287,32937.271119935845,-0.00022897446262290673,0.6548739676135444,-0.19235296746382752,37.52151445724306,-11.021013212494559
85,1900,130942.7,1149250942.7,3784164.139805825,901187.0430336538,5037709.737720937,2.3573570653756217,-7.791152379274996,-0.37450068344704085,52.511595731711,13.395300135737,75.2999453270486,1.7236842422310192,0.4154617246689726,1.38602598701724e-05,8.1485850607735,0,10102294.976029914,106866.36992318043,16261438.73186696,42.410835726695574,354.09437295273267,-280.3490081632169,37929.43588094796,-0.00024289755513606792,0.6866970428406178,-0.23892998474384008,39.344842358881685,-13.689679724947187
86,1900,130942.9,1149250942.9,3784164.6397763067,901185.4903635322,5037709.635095309,2.3657378185370415,-7.827386483842249,-0.3743180637554678,52.5115942672423,13.3952761825642,75.2956026793099,3.712389197891361,0.40176073905897103,1.38959251516726e-05,8.18564649898506,0,9326987.939391436,1749760.0768841878,16294894.522819526,-215.65979766515244,226.60059738815428,-514.3425438657711,34525.54070007735,-0.0002366963894928631,0.6773833355487273,-0.1530997803886152,38.811206239436146,-8.77197126064742
87,1900,130943.1,1149250943.1,3784165.1289207917,901183.9281179281,5037709.542342353,2.3761062890926414,-7.857920144420346,-0.37663150337791523,52.5115929476773,13.3952521291332,75.2913346426834,1.6205268741363998,0.4665721514345828,1.39612338529897e-05,8.21794629956228,0,10782972.289511511,1217269.4640206632,16048893.152953355,-48.010011638051736,226.34663187113182,-427.269093563671,39956.40108540381,-0.0002520631485822378,0.7128303900689281,-0.20016589768899287,40.842172859613775,-11.46866114002673
88,1900,130943.3,1149250943.3,3784165.629199507,901182.3614286849,5037709.442160151,2.3857794257662035,-7.892879422753418,-0.37763977350350403,52.5115915175827,13.3952279740412,75.2871375280029,2.408187949486975,0.4659555635703143,1.40680896600693e-05,8.25421715543427,0,10782962.690610219,1217314.7364854545,16048807.692309748,-48.039498759902436,226.34415037492622,-427.34116390749125,39956.40103499116,-0.00025206322425219696,0.7128297738744959,-0.20017012347491517,40.84213755427345,-11.468903259725204
89,1900,130943.5,1149250943.5,3784166.128647331,901180.7864492931,5037709.344137838,2.410941425685786,-7.927566176532768,-0.39025335654578625,52.5115901187541,13.395203703002,75.2829938868302,4.731040269036822,0.4521024652224696,1.42311768777678e-05,8.29525416872138,0,10389253.162577016,949360.0615749328,15930903.1554726,-77.5357287340773,344.2571061393365,-567.4079665469485,32812.01104387648,-0.00036154045822816747,0.6965877700110991,-0.2136944424253358,39.91153928206563,-12.243789656373105
